timestamp,temperatura,umidade,ldr,corrente_1,corrente_2,corrente_3,payload_bytes,latencia_ms
2025-08-03 06:30:00,20.799999237060547,57.79999923706055,0,3.430000066757202,3.7799999713897705,3.6600000858306885,41,699.209
2025-08-03 06:40:01,20.799999237060547,57.79999923706055,0,3.130000114440918,3.559999942779541,3.319999933242798,41,-8.631
2025-08-03 06:50:01,20.799999237060547,57.79999923706055,0,3.4600000381469727,3.9700000286102295,3.690000057220459,40,492.26300000000003
2025-08-03 07:00:01,20.799999237060547,57.79999923706055,0,3.549999952316284,3.8299999237060547,3.5999999046325684,41,-55.095
2025-08-03 07:10:01,20.799999237060547,57.79999923706055,0,3.430000066757202,3.8399999141693115,3.630000114440918,40,-33.192
2025-08-03 07:20:01,20.799999237060547,57.79999923706055,0,3.4600000381469727,3.9100000858306885,3.690000057220459,40,-85.294
2025-08-03 07:30:01,20.799999237060547,57.79999923706055,0,3.490000009536743,3.880000114440918,3.680000066757202,41,230.298
2025-08-03 07:40:01,20.799999237060547,57.70000076293945,0,3.430000066757202,3.799999952316284,3.559999942779541,41,234.873
2025-08-03 07:50:01,20.799999237060547,57.70000076293945,0,3.4700000286102295,3.8399999141693115,3.5299999713897705,41,372.798
2025-08-03 08:00:01,20.799999237060547,57.70000076293945,0,3.4100000858306885,3.859999895095825,3.630000114440918,40,-30.964
2025-08-03 08:10:01,20.799999237060547,57.599998474121094,0,3.430000066757202,3.869999885559082,3.740000009536743,41,-47.006
2025-08-03 08:20:01,20.799999237060547,57.5,0,3.5,4.0,3.630000114440918,41,76.84299999999999
2025-08-03 08:30:01,20.799999237060547,57.599998474121094,0,3.4600000381469727,3.819999933242798,3.5999999046325684,41,116.95
2025-08-03 08:40:01,20.899999618530273,57.5,0,3.509999990463257,3.799999952316284,3.549999952316284,40,706.864
2025-08-03 08:50:01,20.899999618530273,57.599998474121094,0,3.299999952316284,3.5399999618530273,3.2899999618530273,41,79.83999999999999
2025-08-03 09:00:01,20.799999237060547,57.599998474121094,0,3.509999990463257,3.8299999237060547,3.740000009536743,40,402.404
2025-08-03 09:10:01,20.799999237060547,57.5,0,3.509999990463257,3.930000066757202,3.630000114440918,41,71.54
2025-08-03 09:20:01,20.799999237060547,57.5,0,3.4800000190734863,3.8399999141693115,3.680000066757202,41,61.222
2025-08-03 09:30:02,20.799999237060547,57.5,0,3.4100000858306885,3.7899999618530273,3.569999933242798,40,53.419000000000004
2025-08-03 09:40:01,20.799999237060547,57.400001525878906,0,3.4600000381469727,3.880000114440918,3.6700000762939453,40,435.42199999999997
2025-08-03 09:50:01,20.799999237060547,57.5,0,3.5399999618530273,3.8499999046325684,3.619999885559082,41,42.3
2025-08-03 10:00:01,20.899999618530273,57.29999923706055,0,3.450000047683716,3.9000000953674316,3.700000047683716,40,221.067
2025-08-03 10:10:01,20.799999237060547,57.20000076293945,0,3.490000009536743,3.8499999046325684,3.619999885559082,41,5.0
2025-08-03 10:20:01,20.799999237060547,57.20000076293945,0,3.25,3.549999952316284,3.4100000858306885,41,-22.093999999999998
2025-08-03 10:30:01,20.899999618530273,57.0,0,3.4600000381469727,3.8299999237060547,3.549999952316284,40,76.504
2025-08-03 10:40:01,20.899999618530273,57.099998474121094,0,3.5999999046325684,3.8399999141693115,3.690000057220459,41,-6.9639999999999995
2025-08-03 10:50:01,20.899999618530273,56.900001525878906,0,3.390000104904175,3.8399999141693115,3.630000114440918,41,275.16200000000003
2025-08-03 11:00:02,20.899999618530273,56.79999923706055,0,3.2200000286102295,3.6500000953674316,3.4000000953674316,40,6.405
2025-08-03 11:10:01,20.899999618530273,56.599998474121094,0,3.5399999618530273,3.8399999141693115,3.640000104904175,40,9.398
2025-08-03 11:20:01,20.899999618530273,56.599998474121094,0,3.549999952316284,3.869999885559082,3.5999999046325684,41,51.408
2025-08-03 11:30:01,20.899999618530273,56.599998474121094,6,3.490000009536743,3.8299999237060547,3.630000114440918,43,80.03200000000001
